route_id,service_id,trip_id,trip_headsign,shape_id
7886858,WD,788685833,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685834,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685835,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685836,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685837,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685838,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685839,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685840,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685841,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685842,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685843,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685844,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685845,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685846,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685847,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685848,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685849,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685850,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685851,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685852,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685853,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886858,WD,788685854,[Dummy]Von der Heydt-to-Heinrichshaus,7886858
7886859,WE,78868591,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868592,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868593,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868594,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868595,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868596,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868597,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868598,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,78868599,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685910,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685911,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685912,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685913,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685914,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685915,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685916,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685917,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685918,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685919,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685920,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685921,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685922,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685923,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685924,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685925,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685926,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685927,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685928,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685929,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685930,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685931,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685932,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685933,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685934,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685935,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685936,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685937,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685938,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685939,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685940,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685941,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685942,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685943,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685944,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685945,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685946,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685947,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685948,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685949,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685950,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685951,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685952,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685953,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WE,788685954,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868591,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868592,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868593,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868594,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868595,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868596,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868597,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868598,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,78868599,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685910,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685911,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685912,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685913,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685914,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685915,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685916,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685917,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685918,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685919,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685920,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685921,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685922,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685923,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685924,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685925,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685926,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685927,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685928,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685929,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685930,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685931,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685932,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685933,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685934,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685935,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685936,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685937,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685938,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685939,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685940,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685941,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685942,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
7886859,WD,788685943,[Dummy]Heinrichshaus-to-Von der Heydt,7886859
