trip_id,arrival_time,departure_time,stop_id,stop_sequence
12053151,11:40:00,11:40:30,901502915,20
12053151,12:00:00,12:00:30,901502765,21
12053151,12:20:00,12:20:30,277636976,22
12053151,12:40:00,12:40:30,949646671,23
75430831,05:00:00,05:00:30,1455164487,0
75430831,05:20:00,05:20:30,4975963456,1
75430831,05:40:00,05:40:30,1455074377,2
75430831,06:00:00,06:00:30,5080163505,3
75430831,06:20:00,06:20:30,5079529960,4
75430831,06:40:00,06:40:30,1454194346,5
75430831,07:00:00,07:00:30,2043876059,6
75430831,07:20:00,07:20:30,5080163507,7
75430831,07:40:00,07:40:30,275666938,8
75430831,08:00:00,08:00:30,567904555,9
75430831,08:20:00,08:20:30,5079529963,10
75430831,08:40:00,08:40:30,1822946111,11
75430831,09:00:00,09:00:30,5079529965,12
75430831,09:20:00,09:20:30,5079529966,13
75430831,09:40:00,09:40:30,1323361327,14
75430831,10:00:00,10:00:30,5079529967,15
75430831,10:20:00,10:20:30,5079529969,16
57766471,05:00:00,05:00:30,3909499596,0
57766471,05:20:00,05:20:30,3909224117,1
57766471,05:40:00,05:40:30,3907197039,2
57766471,06:00:00,06:00:30,3907197055,3
57766471,06:20:00,06:20:30,321667227,4
57766471,06:40:00,06:40:30,1298149579,5
57766471,07:00:00,07:00:30,3915080953,6
57766471,07:20:00,07:20:30,672296060,7
78846511,05:00:00,05:00:30,2967846674,0
78846511,05:20:00,05:20:30,2967837163,1
78846511,05:40:00,05:40:30,2962641995,2
79490761,05:00:00,05:00:30,5305391638,0
4185851,05:00:00,05:00:30,264464324,0
4185851,05:20:00,05:20:30,5063028233,1
4185851,05:40:00,05:40:30,2085119382,2
4185851,06:00:00,06:00:30,4472864861,3
4180741,05:00:00,05:00:30,417684108,0
4180741,05:20:00,05:20:30,5221329457,1
4180741,05:40:00,05:40:30,5221309124,2
4508431,05:00:00,05:00:30,3452159940,0
4508431,05:20:00,05:20:30,3452166625,1
78418931,05:00:00,05:00:30,274425535,0
78418931,05:20:00,05:20:30,274425533,1
78418931,05:40:00,05:40:30,276389586,2
78418931,06:00:00,06:00:30,930071663,3
78418931,06:20:00,06:20:30,930071660,4
78418931,06:40:00,06:40:30,402850725,5
78418931,07:00:00,07:00:30,2929345477,6
78418931,07:20:00,07:20:30,899405055,7
78418931,07:40:00,07:40:30,2929387302,8
78418931,08:00:00,08:00:30,2271670592,9
78418931,08:20:00,08:20:30,267035033,10
78418931,08:40:00,08:40:30,273533271,11
78418931,09:00:00,09:00:30,5305391625,12
78418931,09:20:00,09:20:30,273533266,13
78418931,09:40:00,09:40:30,929993801,14
5558081,05:00:00,05:00:30,1326350279,0
5558081,05:20:00,05:20:30,2574595818,1
5558081,05:40:00,05:40:30,2574553690,2
5558081,06:00:00,06:00:30,3953314785,3
23662451,05:00:00,05:00:30,5308747502,0
4508541,05:00:00,05:00:30,310672022,0
4508541,05:20:00,05:20:30,310672023,1
4508541,05:40:00,05:40:30,310672021,2
4508541,06:00:00,06:00:30,354613926,3
4508541,06:20:00,06:20:30,638562546,4
4508541,06:40:00,06:40:30,5230936027,5
4508541,07:00:00,07:00:30,831294506,6
4508541,07:20:00,07:20:30,901207691,7
4508541,07:40:00,07:40:30,911789595,8
4508541,08:00:00,08:00:30,899606011,9
4508541,08:20:00,08:20:30,930117067,10
4508541,08:40:00,08:40:30,901207450,11
4508541,09:00:00,09:00:30,930117077,12
4508541,09:20:00,09:20:30,901207787,13
4508541,09:40:00,09:40:30,930117047,14
4508541,10:00:00,10:00:30,901207370,15
4508541,10:20:00,10:20:30,930117052,16
4508541,10:40:00,10:40:30,930117060,17
4508541,11:00:00,11:00:30,930124912,18
4508541,11:20:00,11:20:30,921375703,19
4508541,11:40:00,11:40:30,899421335,20
4508541,12:00:00,12:00:30,2413723284,21
4508541,12:20:00,12:20:30,2961189136,22
4508541,12:40:00,12:40:30,2961212142,23
78763921,05:00:00,05:00:30,769904837,0
78763921,05:20:00,05:20:30,5310960489,1
78763931,05:00:00,05:00:30,5011077902,0
75430841,05:00:00,05:00:30,5079529968,0
75430841,05:20:00,05:20:30,1323361288,1
75430841,05:40:00,05:40:30,1323361433,2
75430841,06:00:00,06:00:30,1324177439,3
75430841,06:20:00,06:20:30,1324177440,4
75430841,06:40:00,06:40:30,1324200223,5
75430841,07:00:00,07:00:30,5079529962,6
75430841,07:20:00,07:20:30,567904553,7
75430841,07:40:00,07:40:30,1324133755,8
75430841,08:00:00,08:00:30,2039866918,9
75430841,08:20:00,08:20:30,2043876053,10
75430841,08:40:00,08:40:30,4899453592,11
75430841,09:00:00,09:00:30,5079529961,12
75430841,09:20:00,09:20:30,5080163494,13
75430841,09:40:00,09:40:30,2322093527,14
75430841,10:00:00,10:00:30,3696186329,15
75430841,10:20:00,10:20:30,2373103198,16
74580931,05:00:00,05:00:30,5024459671,0
